TAX_YEAR,ROLL_NUM,ADDRESS,YEAR_BUILT,ASSESSCLAS,BLDG_DESC,BLDG_METRE,BLDG_FEET,GARAGE,FIREPLACE,BASEMENT,BSMTDEVL,ASSESSMENT,LATITUDE,LONGITUDE
2015,7101137003,441 VILLAGE SQ,1981,Residential,1 1/2 Storey & Basement,184,1985,Y,Y,Y,Y,435000,53.51605323,-113.3319648
2015,7185127003,258 VISTA DR,1980,Residential,1 Storey & Basement,142,1530,Y,Y,Y,Y,460000,53.51544834,-113.3265582
2015,7120029009,211 MAIN PL,1970,Residential,1 Storey & Basement,120,1287,Y,Y,Y,Y,401000,53.53582735,-113.3057517
2015,7120004002,7 MENLO CR,1970,Residential,1 Storey & Basement,107,1154,N,Y,Y,Y,353000,53.5359731,-113.3065421
2015,7120003004,5 MENLO CR,1970,Residential,1 Storey & Basement,107,1154,N,N,Y,Y,347000,53.53621675,-113.306993
2015,7120037002,203 MAIN PL,1971,Residential,1 Storey & Basement,110,1189,Y,Y,Y,Y,401000,53.53626609,-113.30639
2015,7120036004,204 MAIN PL,1971,Residential,1 Storey & Basement,113,1221,N,N,Y,Y,359000,53.5359731,-113.3065421
2015,7008017001,893 JUNIPER AV,1968,Residential,1 Storey & Basement,93,1001,Y,Y,Y,Y,364000,53.51579459,-113.3073238
2015,7120002006,3 MENLO CR,1970,Residential,1 Storey & Basement,107,1154,N,N,Y,Y,344000,53.53636324,-113.3069169
2015,7120038000,202 MAIN PL,1972,Residential,1 Storey & Basement,110,1189,Y,N,Y,Y,367000,53.53626609,-113.30639
2015,7094037004,74 BEAUVISTA DR,1995,Residential,2 Storey & Basement,245,2639,Y,Y,Y,Y,799000,53.5325794,-113.3057034
2015,7020017005,132 PINE ST,1962,Residential,1 Storey & Basement,99,1064,Y,Y,Y,Y,339000,53.51943707,-113.3007944
2015,7101151004,413 VILLAGE GROVE,1981,Residential,Split Level & Crawl Space,133,1432,Y,Y,Y,N,463000,53.51398246,-113.332032
2015,7122090009,82 MEADOWBROOK RD,1971,Residential,1 Storey & Basement,110,1189,N,Y,Y,Y,359000,53.53497644,-113.299085
2015,7122097004,127 MAIN BLVD,1971,Residential,1 Storey & Basement,92,990,Y,N,Y,Y,311000,53.53448491,-113.2983043
2015,7120028001,212 MAIN PL,1971,Residential,2 Storey & Basement,161,1730,Y,N,Y,N,371000,53.53597385,-113.3056756
2015,7120014001,37 MENLO CR,1970,Residential,1 Storey & Basement,107,1154,N,Y,Y,Y,369000,53.53525018,-113.3060222
2015,7120011007,31 MENLO CR,1970,Residential,1 Storey & Basement,107,1154,Y,N,Y,Y,347000,53.53505596,-113.3069452
2015,7120013003,35 MENLO CR,1970,Residential,1 Storey & Basement,107,1154,N,N,Y,Y,361000,53.53493599,-113.3061854
2015,7120012005,33 MENLO CR,1970,Residential,1 Storey & Basement,107,1154,Y,Y,Y,Y,397000,53.53501597,-113.3066919
2015,7120015008,39 MENLO CR,1970,Residential,1 Storey & Basement,107,1154,Y,Y,Y,Y,362000,53.53485601,-113.3056789
2015,7041009007,883 BIRCH AV,1967,Residential,1 Storey & Basement,104,1119,Y,N,Y,Y,352000,53.51406965,-113.3061535
2015,7099044005,112 MALVERN TERR,1975,Residential,1 Storey & Basement,114,1232,Y,Y,Y,Y,402000,53.54039693,-113.3156507
2015,7041050001,882 COTTONWOOD AV,1968,Residential,1 Storey & Basement,112,1208,Y,Y,Y,Y,385000,53.51443196,-113.3060104
2015,7041011003,879 BIRCH AV,1967,Residential,1 Storey & Basement,104,1119,N,N,Y,Y,345000,53.51415308,-113.3056251
2015,7030040005,129B PINE ST,1960,Residential,2 Storey & Basement,174,1870,Y,Y,Y,Y,479000,53.52016051,-113.2996593
2015,7120006007,11 MENLO CR,1970,Residential,1 Storey & Basement,110,1189,N,Y,Y,Y,358000,53.53576577,-113.3072272
2015,7012002007,152 CONIFER ST,1956,Residential,1 Storey & Basement,98,1057,Y,Y,Y,Y,336000,53.51698434,-113.3164036
2015,7096034009,11 MELROSE CR,1976,Residential,2 Storey & Basement,169,1814,Y,Y,Y,Y,421000,53.53838662,-113.3115808
2015,7109101001,1080 HAYTHORNE RD,1978,Residential,Split Entry,116,1249,N,Y,Y,Y,360000,53.52959837,-113.3271087
2015,7008045002,875 JUNIPER AV,1969,Residential,1 Storey & Basement,99,1062,Y,N,Y,Y,349000,53.51592977,-113.3050167
2015,7039076000,680 ALDER AV,1969,Residential,1 Storey & Basement,98,1057,Y,Y,Y,Y,381000,53.51577955,-113.2965139
2015,7127065006,51 MERRYWOOD CR,1971,Residential,1 Storey & Basement,119,1285,Y,Y,Y,Y,398000,53.53839587,-113.2983719
2015,7101118003,477 VISCOUNT CR,1980,Residential,2 Storey & Basement,207,2223,Y,Y,Y,Y,455000,53.51756508,-113.3319227
2015,7037026007,1992 GLENMORE AV,1967,Residential,1 Storey & Basement,132,1417,Y,N,Y,Y,414000,53.52586587,-113.3124251
2015,7043023006,28 SYCAMORE ST,1969,Residential,1 Storey & Basement,138,1485,Y,N,Y,Y,393000,53.51372149,-113.3029765
2015,7119037005,45 MANOR DR,1971,Residential,2 Storey & Basement,219,2357,Y,Y,Y,Y,474000,53.53437394,-113.3080081
2015,7119032006,35 MANOR DR,1971,Residential,1 Storey & Basement,140,1510,N,Y,Y,Y,409000,53.53491819,-113.3093019
2015,7119041007,53 MANOR DR,1971,Residential,1 Storey & Basement,124,1340,N,Y,Y,Y,363000,53.53419995,-113.3069062
2015,7119034002,39 MANOR DR,1970,Residential,2 Storey & Basement,174,1876,Y,N,Y,Y,365000,53.53450375,-113.3088301
2015,7008020005,887 JUNIPER AV,1968,Residential,1 Storey & Basement,98,1060,Y,N,Y,Y,369000,53.51579444,-113.3065404
2015,7105037001,41 WILSON CR,1975,Residential,1 Storey & Basement,111,1196,Y,Y,Y,Y,376000,53.52365133,-113.3226219
2015,7120039008,201 MAIN PL,1972,Residential,1 Storey & Basement,110,1189,N,N,Y,Y,324000,53.53656954,-113.3062323
2015,7120025007,69 MENLO CR,1970,Residential,1 Storey & Basement,122,1309,Y,Y,Y,Y,380000,53.53616967,-113.3049965
2015,7119096001,72 MAIN BLVD,1971,Residential,1 Storey & Basement,109,1176,N,N,Y,Y,298000,53.53681246,-113.3075497
2015,7177020000,62 WOODLAKE CRT,1978,Residential,2 Storey & Basement,199,2143,Y,Y,Y,Y,542000,53.5317404,-113.3289855
2015,7111019001,1004 MCDERMID DR,1970,Residential,1 Storey & Basement,107,1154,Y,Y,Y,Y,381000,53.52352599,-113.3294593
2015,7101134000,447 VILLAGE SQ,1980,Residential,2 Storey & Basement,202,2173,Y,Y,Y,Y,440000,53.51667636,-113.3324241
2015,7185042004,608 VICTORIA MNR,1984,Residential,2 Storey & Basement,179,1928,Y,Y,Y,N,477000,53.51803674,-113.3264395
2015,7187025007,257 VISTA DR,1980,Residential,Split Level & Crawl Space,110,1184,Y,Y,Y,N,390000,53.51527478,-113.3273106
2015,7110009003,1028 MCDERMID DR,1970,Residential,2 Storey & Basement,174,1877,Y,Y,Y,Y,436000,53.52489854,-113.3295918
2015,7118045009,109 MANOR PL,1971,Residential,Split Level & Crawl Space,107,1155,Y,Y,Y,Y,392000,53.53446924,-113.3113161
2015,7026016001,409 OAK ST,1960,Residential,1 Storey & Basement,98,1058,Y,N,Y,Y,331000,53.52061882,-113.3075318
2015,7006029008,,1956,Residential,1 Storey & Basement,151,1629,Y,Y,Y,Y,427000,53.51433133,-113.3115092
2015,7008009008,935 JUNIPER AV,1960,Residential,1 Storey & Basement,97,1047,Y,Y,Y,Y,330000,53.51535301,-113.3098541
2015,7127021009,118 MARION DR,1971,Residential,1 1/2 Storey & Basement,131,1408,Y,Y,Y,N,343000,53.53986446,-113.2974441
2015,7118081004,98 MANOR DR,1974,Residential,1 Storey & Basement,112,1206,Y,Y,Y,Y,374000,53.53401871,-113.3009035
2015,7118082002,100 MANOR DR,1974,Residential,1 Storey & Basement,130,1398,Y,Y,Y,Y,413000,53.53416778,-113.300826
2015,7118083000,102 MANOR DR,1974,Residential,1 Storey & Basement,112,1206,N,N,Y,Y,346000,53.53431685,-113.3007485
2015,7048003003,555 SAGE CR,1969,Residential,1 Storey & Basement,118,1275,Y,Y,Y,Y,387000,53.51861203,-113.2988891
2015,7122098002,125 MAIN BLVD,1972,Residential,1 Storey & Basement,124,1340,Y,Y,Y,Y,386000,53.53448491,-113.2983043
2015,7109083001,48 HAYTHORNE CR,1979,Residential,1 Storey & Basement,147,1579,Y,Y,Y,Y,443000,53.52858651,-113.3307766
2015,7027007009,402 EVERGREEN ST,1959,Residential,1 Storey & Basement,123,1323,Y,Y,Y,Y,362000,53.52117381,-113.3072782
2015,7107044005,30 WOODFIELD DR,1978,Residential,Split Level & Crawl Space,98,1054,Y,Y,Y,Y,374000,53.52907385,-113.326102
2015,7041044004,886 COTTONWOOD AV,1968,Residential,1 Storey & Basement,110,1189,Y,N,Y,Y,353000,53.51403585,-113.3064787
2015,7041010005,881 BIRCH AV,1967,Residential,1 Storey & Basement,155,1667,Y,Y,Y,Y,392000,53.51411102,-113.3058915
2015,7101169006,379 VILLAGE TERR,1983,Residential,Split Entry,86,930,N,N,Y,Y,305000,53.51405314,-113.3292157
2015,7132001004,3 MARDALE CR,1974,Residential,1 Storey & Basement,112,1206,Y,N,Y,Y,371000,53.53411739,-113.2994034
2015,7126081004,201 MARION DR,1971,Residential,Split Entry,89,960,Y,N,Y,Y,314000,53.53438126,-113.2974482
2015,7101135007,445 VILLAGE SQ,1980,Residential,2 Storey & Basement,207,2229,Y,Y,Y,N,464000,53.51637095,-113.3324256
2015,7126043004,125 MARION DR,1970,Residential,1 1/2 Storey & Basement,137,1474,Y,Y,Y,Y,351000,53.53992579,-113.2964824
2015,7119063001,82 MAIN BLVD,1970,Residential,Split Level & Crawl Space,110,1179,Y,N,Y,Y,361000,53.5360239,-113.304206
2015,7041035002,868 COTTONWOOD AV,1968,Residential,1 Storey & Basement,98,1060,Y,Y,Y,Y,335000,53.51470165,-113.3043008
2015,7012024001,119 WILLOW ST,1958,Residential,1 Storey & Basement,112,1203,Y,N,Y,Y,353000,53.51639592,-113.3163819
2015,7030001007,1 PINE ST,1959,Residential,1 Storey & Basement,109,1174,Y,Y,Y,Y,347000,53.52296171,-113.3058957
2015,7041017000,867 BIRCH AV,1968,Residential,1 Storey & Basement,118,1275,Y,N,Y,N,365000,53.51438438,-113.3041598
2015,7092008007,29 BRAESIDE CR,1974,Residential,2 Storey & Basement,216,2326,Y,Y,Y,Y,635000,53.53114022,-113.3115107
2015,7008025004,877 JUNIPER AV,1969,Residential,1 Storey & Basement,114,1224,Y,Y,Y,Y,386000,53.51589249,-113.3052851
2015,7120010009,19 MENLO CR,1970,Residential,Split Level & Crawl Space,146,1572,Y,N,Y,Y,406000,53.53520325,-113.3075194
2015,7030076009,33 PINE ST,1961,Residential,1 Storey & Basement,125,1350,Y,N,Y,Y,406000,53.52282458,-113.3031336
2015,7112050005,1118 PARKER TERR,1979,Residential,2 Storey & Basement,212,2277,Y,Y,Y,Y,482000,53.52987165,-113.3313721
2015,7189044006,15 VILLAGE DR,1983,Residential,2 Storey & Basement,190,2040,Y,Y,Y,N,456000,53.51525119,-113.3224755
2015,7119036007,43 MANOR DR,1971,Residential,Split Level & Crawl Space,110,1179,Y,Y,Y,Y,415000,53.53437394,-113.3080081
2015,7119039001,49 MANOR DR,1971,Residential,1 Storey & Basement,138,1488,Y,Y,Y,Y,411000,53.53456694,-113.3070775
2015,7119038003,47 MANOR DR,1971,Residential,Split Level & Crawl Space,106,1139,Y,Y,Y,Y,384000,53.53433115,-113.3077371
2015,7119033004,37 MANOR DR,1971,Residential,Split Level & Crawl Space,112,1211,Y,Y,Y,Y,392000,53.5348754,-113.3090309
2015,7119035009,41 MANOR DR,1971,Residential,2 Storey & Basement,174,1870,Y,Y,Y,Y,407000,53.53446094,-113.308559
2015,7101028004,1070 MOYER DR,1970,Residential,Split Level & Crawl Space,106,1139,Y,Y,Y,Y,416000,53.5193857,-113.3318259
2015,7037060006,2006 OAK ST,1968,Residential,1 Storey & Basement,101,1089,Y,Y,Y,Y,376000,53.52634917,-113.3094684
2015,7117035001,32 MANCHESTER DR,1972,Residential,Split Level & Crawl Space,106,1142,Y,Y,Y,Y,432000,53.53412165,-113.3169072
2015,7127068000,45 MERRYWOOD CR,1970,Residential,1 Storey & Basement,112,1208,N,Y,Y,N,340000,53.5387383,-113.29736
2015,7026010004,413 EVERGREEN ST,1960,Exempt,1 Storey & Basement,120,1291,N,N,Y,Y,349000,53.52051076,-113.3055525
2015,7122095008,190 MARION DR,1971,Residential,1 Storey & Basement,121,1304,Y,Y,Y,Y,348000,53.53473155,-113.2978602
2015,7122099000,123 MAIN BLVD,1971,Residential,Split Level & Crawl Space,115,1237,N,Y,Y,Y,365000,53.53453357,-113.2985629
2015,7038007006,7 VILLAGE RD,1968,Residential,2 Storey & Basement,247,2661,Y,Y,Y,Y,621000,53.52524248,-113.3181112
2015,7038006008,6 VILLAGE RD,1970,Residential,2 Storey & Basement,193,2080,Y,Y,Y,Y,578000,53.52551759,-113.3176078
2015,7038004003,4 VILLAGE RD,1969,Residential,1 Storey & Basement,128,1383,Y,N,Y,Y,551000,53.52606396,-113.318117
2015,7119059009,8 MILLERS RD,1971,Residential,Split Level & Crawl Space,106,1139,N,Y,Y,Y,359000,53.535437,-113.3039199
2015,7119058001,10B MILLERS RD,1971,Residential,1 Storey & Basement,113,1221,Y,Y,Y,Y,401000,53.53528555,-113.3039986
2015,7119056005,14 MILLERS RD,1971,Residential,Split Entry,109,1170,Y,Y,Y,Y,404000,53.53498265,-113.3041561
2015,7119057003,12 MILLERS RD,1971,Residential,1 Storey & Basement,140,1510,Y,Y,Y,Y,434000,53.5351341,-113.3040774
2015,7038005000,5 VILLAGE RD,1980,Residential,2 Storey & Basement,278,2990,Y,Y,Y,Y,727000,53.52606396,-113.318117
2015,7122091007,84 MEADOWBROOK RD,1971,Residential,1 Storey & Basement,114,1231,Y,Y,Y,Y,371000,53.53492852,-113.2988453
2015,7119055007,16 MILLERS RD,1971,Residential,1 Storey & Basement,107,1150,Y,Y,Y,Y,420000,53.53483119,-113.3042348
2015,7119053002,20 MILLERS RD,1971,Residential,Split Entry,108,1166,Y,Y,Y,Y,424000,53.53452829,-113.3043923
2015,7185174005,162 VILLAGE EST,1983,Residential,1 Storey & Basement,148,1598,Y,Y,Y,Y,488000,53.5156388,-113.3253724
2015,7038019001,19 VILLAGE RD,1968,Residential,Split Level & Crawl Space,132,1426,Y,Y,Y,Y,467000,53.5264083,-113.3173843
2015,7038014002,14 VILLAGE CRT,1969,Residential,Split Level & Crawl Space,101,1084,Y,Y,Y,Y,476000,53.52572496,-113.3168739
2015,7109116009,23 WOODLAKE RD,1979,Residential,2 Storey & Basement,192,2072,Y,Y,Y,Y,465000,53.52906192,-113.3279842
2015,7030036003,3 YEW CRT,1960,Residential,1 Storey & Basement,97,1049,Y,N,Y,Y,350000,53.52053216,-113.2997713
2015,7024016003,406 EVERGREEN ST,1959,Residential,2 Storey & Basement,259,2786,Y,Y,Y,Y,495000,53.52071958,-113.3060008
2015,7048001007,551 SAGE CR,1969,Residential,2 Storey & Basement,218,2351,Y,Y,Y,Y,440000,53.51848559,-113.2997145
2015,7119094006,6 MENLO CR,1971,Residential,1 Storey & Basement,97,1047,Y,N,Y,Y,331000,53.53634944,-113.3077903
2015,7119092000,10 MENLO CR,1971,Residential,1 Storey & Basement,101,1085,Y,Y,Y,Y,358000,53.53604337,-113.3079494
2015,7101130008,455 VILLAGE SQ,1981,Residential,2 Storey & Basement,137,1474,Y,Y,Y,Y,473000,53.51645637,-113.3314787
2015,7118046007,201 MANOR CRT,1971,Residential,1 Storey & Basement,124,1337,Y,Y,Y,Y,395000,53.53440169,-113.3107294
2015,7119090004,14 MENLO CR,1971,Residential,2 Storey & Basement,159,1708,Y,N,Y,N,366000,53.53573731,-113.3081084
2015,7118037006,16 MANOR DR,1970,Residential,1 Storey & Basement,125,1350,Y,Y,Y,Y,406000,53.53473755,-113.3120717
2015,7119088008,18 MENLO CR,1971,Residential,Split Level,114,1224,Y,N,Y,Y,356000,53.53543124,-113.3082675
2015,7119052004,22 MILLERS RD,1971,Residential,1 Storey & Basement,123,1319,Y,Y,Y,Y,434000,53.53437647,-113.3044712
2015,7185114001,132 VILLAGE DWN,1981,Residential,1 1/2 Storey & Basement,150,1619,Y,Y,Y,Y,446000,53.51574197,-113.3240889
2015,7030074004,37 PINE ST,1961,Residential,1 Storey & Basement,123,1326,N,Y,Y,Y,369000,53.52316297,-113.3022201
2015,7002006000,956 CEDAR ST,1958,Residential,1 Storey & Basement,98,1057,Y,Y,Y,N,353000,53.51355003,-113.3142225
2015,7026019005,244 FIR ST,1962,Residential,1 Storey & Basement,106,1145,Y,Y,Y,Y,341000,53.52027463,-113.3065668
2015,7031032001,69 PINE ST,1962,Residential,1 Storey & Basement,98,1051,Y,Y,Y,Y,336000,53.52280364,-113.2979167
2015,7109036009,1044 STRATHCONA DR,1969,Residential,1 Storey & Basement,100,1077,Y,Y,Y,Y,362000,53.52368053,-113.3281669
2015,7121034008,305 MANOR TERR,1970,Residential,1 Storey & Basement,138,1487,Y,N,Y,Y,399000,53.53461721,-113.3024356
2015,7040029006,881 ALDER AV,1968,Residential,1 Storey & Basement,151,1629,Y,Y,Y,Y,412000,53.51327143,-113.3058273
2015,7175006001,1105 PARKER DR,1978,Residential,Split Level & Crawl Space,103,1107,N,N,Y,Y,359000,53.53037267,-113.329824
2015,7180055001,1061 HAYTHORNE RD,1978,Residential,1 Storey & Basement,140,1502,Y,Y,Y,Y,408000,53.52940751,-113.3263275
2015,7101168008,381 VILLAGE TERR,1985,Residential,Split Level,96,1033,Y,N,Y,Y,369000,53.51427125,-113.3293333
2015,7112124008,1148 PARKER MNR,1978,Residential,Split Level & Crawl Space,123,1321,Y,Y,Y,Y,420000,53.53111947,-113.3268615
2015,7031017002,26 HAZEL ST,1962,Residential,1 Storey & Basement,99,1064,Y,Y,Y,Y,324000,53.52153983,-113.2988161
2015,7040009008,882 BIRCH AV,1967,Residential,1 Storey & Basement,106,1137,Y,Y,Y,Y,345000,53.51355568,-113.3062265
2015,7039081000,5 SUNSET PL,1968,Residential,1 Storey & Basement,99,1070,Y,N,Y,Y,375000,53.527433,-113.3094099
2015,7039080002,3 SUNSET PL,1969,Residential,Split Level & Crawl Space,104,1120,Y,Y,Y,Y,402000,53.52740578,-113.3091141
2015,7039087007,6 SUNSET PL,1970,Residential,1 Storey & Basement,126,1356,Y,Y,Y,Y,431000,53.52792761,-113.3092225
2015,7039079004,1 SUNSET PL,1968,Residential,1 Storey & Basement,99,1070,Y,Y,Y,Y,359000,53.52771255,-113.3086915
2015,7039088005,4 SUNSET PL,1969,Residential,1 Storey & Basement,100,1078,Y,Y,Y,Y,378000,53.52790039,-113.3089265
2015,7039089003,2 SUNSET PL,1968,Residential,1 Storey & Basement,110,1187,Y,Y,Y,Y,392000,53.52787317,-113.3086306
2015,7113045004,1037 GILLIES RD,1970,Residential,1 Storey & Basement,119,1281,Y,Y,Y,Y,373000,53.52233826,-113.3298327
2015,7029013005,408 CONIFER ST,1959,Residential,1 Storey & Basement,109,1168,Y,N,Y,Y,354000,53.52292804,-113.3071154
2015,7107048006,122 WOODBINE RD,1978,Residential,2 Storey & Basement,198,2133,Y,Y,Y,Y,483000,53.52845512,-113.3267147
2015,7036026008,1981 GLENMORE AV,1968,Residential,1 Storey & Basement,114,1230,Y,N,Y,Y,382000,53.52563173,-113.3136218
2015,7037059008,2004 OAK ST,1968,Residential,1 Storey & Basement,97,1039,Y,N,Y,Y,353000,53.52619793,-113.3095501
2015,7108006003,8 LUEDERS CRT,1969,Residential,1 Storey & Basement,119,1284,Y,N,Y,Y,391000,53.52567872,-113.3268016
2015,7118089007,8 MARDALE CR,1974,Residential,Split Level & Crawl Space,117,1254,Y,Y,Y,Y,414000,53.53396067,-113.3003566
2015,7112127001,1154 PARKER MNR,1979,Residential,1 Storey & Basement,149,1603,Y,Y,Y,Y,564000,53.53146909,-113.326045
2015,7119040009,51 MANOR DR,1971,Residential,2 Storey & Basement,182,1962,Y,Y,Y,Y,437000,53.53424415,-113.3071861
2015,7119042005,55 MANOR DR,1971,Residential,Split Level & Crawl Space,108,1166,Y,Y,Y,Y,395000,53.53415715,-113.3066352
2015,7089032002,32 BRAESIDE TERR,1980,Residential,1 Storey & Basement,202,2170,Y,Y,Y,Y,783000,53.53062645,-113.314571
2015,7122101004,119 MAIN BLVD,1971,Residential,1 Storey & Basement,92,987,Y,N,Y,Y,316000,53.53468162,-113.2993425
2015,7122092005,86 MEADOWBROOK RD,1971,Residential,1 Storey & Basement,92,990,Y,N,Y,Y,333000,53.53487972,-113.2986012
2015,7122100006,121 MAIN BLVD,1971,Residential,Split Level,100,1076,N,Y,Y,Y,343000,53.53463089,-113.2990802
2015,7037018004,2001 FAIRVIEW CRT,1965,Residential,Split Entry,115,1235,Y,N,Y,Y,425000,53.52638631,-113.3109593
2015,7008024007,879 JUNIPER AV,1969,Residential,1 Storey & Basement,110,1189,N,Y,Y,Y,363000,53.51585522,-113.3055535
2015,7048002005,553 SAGE CR,1969,Residential,1 Storey & Basement,97,1039,N,Y,Y,Y,334000,53.51887147,-113.2995508
2015,7046018003,687 ALDER AV,1970,Residential,1 Storey & Basement,118,1275,Y,Y,Y,Y,361000,53.51607625,-113.2972164
2015,7096032003,7 MELROSE CR,1975,Residential,Split Level & Crawl Space,130,1395,Y,Y,Y,Y,410000,53.53831106,-113.3107966
2015,7117024005,54 MANCHESTER DR,1972,Residential,1 Storey & Basement,141,1520,Y,Y,Y,Y,432000,53.53425024,-113.313653
2015,7099040003,104 MALVERN TERR,1976,Residential,1 Storey & Basement,131,1412,Y,Y,Y,Y,443000,53.54045145,-113.3160944
2015,7088021006,103 BEAUVISTA DR,1977,Residential,2 Storey & Basement,179,1926,Y,Y,Y,Y,548000,53.53204783,-113.300691
2015,7116019006,49 MISSION ST,1970,Residential,1 Storey & Basement,104,1119,N,N,Y,Y,337000,53.53624224,-113.313636
2015,7119009004,52 MISSION ST,1971,Residential,Split Level,111,1195,Y,Y,Y,Y,421000,53.53634403,-113.3127108
2015,7119095003,4 MENLO CR,1971,Residential,1 Storey & Basement,103,1109,Y,N,Y,Y,340000,53.53650117,-113.3077115
2015,7119093008,8 MENLO CR,1971,Residential,2 Storey & Basement,164,1769,Y,Y,Y,Y,380000,53.5361951,-113.3078705
2015,7119091002,12 MENLO CR,1971,Residential,1 Storey & Basement,97,1049,Y,N,Y,Y,328000,53.53588904,-113.3080296
2015,7119089006,16 MENLO CR,1971,Residential,1 Storey & Basement,103,1109,Y,Y,Y,Y,377000,53.53558297,-113.3081886
2015,7121037001,302 MANOR TERR,1970,Residential,Split Entry,108,1166,Y,Y,Y,Y,427000,53.53411382,-113.303164
2015,7185041006,606 VICTORIA MNR,1983,Residential,1 Storey & Basement,158,1696,Y,Y,Y,Y,467000,53.51768732,-113.326245
2015,7029058000,82 PINE ST,1961,Residential,1 Storey & Basement,123,1327,N,Y,Y,Y,384000,53.52242964,-113.2965188
2015,7185092009,862 VILLAGE LN,1984,Residential,2 Storey & Basement,219,2354,Y,Y,Y,Y,556000,53.51684792,-113.3236227
2015,7030072008,41 PINE ST,1961,Residential,1 Storey & Basement,97,1039,Y,Y,Y,Y,372000,53.5227601,-113.3020173
2015,7132014007,25 MARDALE CR,1974,Residential,1 Storey & Basement,113,1215,N,Y,Y,Y,411000,53.53356137,-113.2982794
2015,7132012001,29 MARDALE CR,1974,Residential,Split Level & Crawl Space,105,1135,N,Y,Y,Y,393000,53.53346476,-113.2977658
2015,7132015004,23 MARDALE CR,1974,Residential,Split Level & Crawl Space,109,1175,Y,Y,Y,N,423000,53.53356137,-113.2982794
2015,7132018008,17 MARDALE CR,1974,Residential,Split Level & Crawl Space,124,1330,Y,Y,Y,Y,421000,53.53375461,-113.2993066
2015,7132013009,27 MARDALE CR,1974,Residential,1 Storey & Basement,133,1432,Y,Y,Y,Y,413000,53.53351307,-113.2980226
2015,7132016002,21 MARDALE CR,1974,Residential,1 Storey & Basement,112,1206,Y,Y,Y,Y,420000,53.53365799,-113.298793
2015,7132017000,19 MARDALE CR,1974,Residential,1 Storey & Basement,155,1668,Y,Y,Y,Y,476000,53.53401962,-113.2988836
2015,7185032005,590 VICTORIA MNR,1986,Residential,2 Storey & Basement,357,3848,Y,Y,Y,Y,919000,53.51705043,-113.3259329
