CATEGORY,YEAR,Neighbourhood,ADDRESS,QUADRANT,Ward,LATITUDE,LONGITUDE,LOCATION,,,,Value
Edible,2014,North Glenora,13308 - 110A AVENUE ,NW,6,53.558346,-113.552966,"(53.558346, -113.552966)",,,,1
General,2014,North Glenora,13538 - 110A AVENUE ,NW,6,53.558195,-113.558477,"(53.558195, -113.558477)",,,,1
General,2014,North Glenora,13808 - 110A AVENUE ,NW,6,53.558184,-113.560821,"(53.558184, -113.560821)",,,,1
General,2014,North Glenora,13840 - 110A AVENUE ,NW,6,53.55834,-113.562082,"(53.55834, -113.562082)",,,,1
General,2014,North Glenora,13868 - 110A AVENUE ,NW,6,53.558195,-113.563725,"(53.558195, -113.563725)",,,,1
General,2014,North Glenora,10832 - 136 STREET ,NW,6,53.554208,-113.557331,"(53.554208, -113.557331)",,,,1
General,2014,North Glenora,10957 - 137 STREET ,NW,6,53.556505,-113.558292,"(53.556505, -113.558292)",,,,1
General,2014,North Glenora,10961 - 138 STREET ,NW,6,53.556258,-113.559796,"(53.556258, -113.559796)",,,,1
General,2014,North Glenora,10970 - 138 STREET ,NW,6,53.556945,-113.55985,"(53.556945, -113.55985)",,,,1
General,2014,North Glenora,10973 - 138 STREET ,NW,6,53.556747,-113.559808,"(53.556747, -113.559808)",,,,1
General,2014,North Glenora,10912 - 139 STREET ,NW,6,53.554866,-113.561663,"(53.554866, -113.561663)",,,,1
General,2014,North Glenora,10824 - 140 STREET ,NW,6,53.553399,-113.563044,"(53.553399, -113.563044)",,,,1
General,2014,North Glenora,10957 - 140 STREET ,NW,6,53.55675,-113.563097,"(53.55675, -113.563097)",,,,1
General,2014,North Glenora,10907 - 141 STREET ,NW,6,53.554723,-113.56464,"(53.554723, -113.56464)",,,,1
General,2014,North Glenora,10908 - 141 STREET ,NW,6,53.554609,-113.564668,"(53.554609, -113.564668)",,,,1
General,2014,Northmount,9008 - 137 AVENUE ,NW,7,53.599902,-113.48014,"(53.599902, -113.48014)",,,,1
General,2014,Northmount,9012 - 137 AVENUE ,NW,7,53.599755,-113.480909,"(53.599755, -113.480909)",,,,1
General,2014,Northmount,8908 - 138 AVENUE ,NW,7,53.600821,-113.478506,"(53.600821, -113.478506)",,,,1
General,2014,Northmount,8912 - 138 AVENUE ,NW,7,53.600666,-113.478902,"(53.600666, -113.478902)",,,,1
General,2014,Northmount,9016 - 138 AVENUE ,NW,7,53.600639,-113.480543,"(53.600639, -113.480543)",,,,1
General,2014,Northmount,9032 - 138 AVENUE ,NW,7,53.600808,-113.481415,"(53.600808, -113.481415)",,,,1
General,2014,Northmount,9036 - 138 AVENUE ,NW,7,53.600628,-113.481659,"(53.600628, -113.481659)",,,,1
General,2014,Northmount,9043 - 138 AVENUE ,NW,7,53.600463,-113.482087,"(53.600463, -113.482087)",,,,1
General,2014,Northmount,9127 - 139 AVENUE ,NW,7,53.601546,-113.481895,"(53.601546, -113.481895)",,,,1
General,2014,Northmount,9136 - 139 AVENUE ,NW,7,53.601761,-113.482639,"(53.601761, -113.482639)",,,,1
General,2014,Northmount,9419 - 139 AVENUE ,NW,7,53.602316,-113.486895,"(53.602316, -113.486895)",,,,1
General,2014,Northmount,9511 - 143 AVENUE ,NW,7,53.605635,-113.487807,"(53.605635, -113.487807)",,,,1
General,2014,Northmount,13815 - 88 STREET ,NW,7,53.601144,-113.476163,"(53.601144, -113.476163)",,,,1
General,2014,Northmount,13823 - 93 STREET ,NW,7,53.602187,-113.484216,"(53.602187, -113.484216)",,,,1
General,2014,Northmount,14108 - 95 STREET ,NW,7,53.60454,-113.487491,"(53.60454, -113.487491)",,,,1
Natural,2014,Northmount,14012 - 95 STREET ,NW,7,53.603585,-113.487485,"(53.603585, -113.487485)",,,,1
Public Space,2014,Norwester Industrial,11620 - 168 STREET ,NW,1,53.56604,-113.610613,"(53.56604, -113.610613)",,,,1
General,2014,Ogilvie Ridge,300 O'CONNOR CLOSE ,NW,9,53.465715,-113.568386,"(53.465715, -113.568386)",,,,1
General,2014,Ogilvie Ridge,314 O'CONNOR CLOSE ,NW,9,53.465711,-113.56976,"(53.465711, -113.56976)",,,,1
General,2014,Oleskiw,160 WAYGOOD ROAD ,NW,5,53.503282,-113.611693,"(53.503282, -113.611693)",,,,1
General,2014,Oliver,11503 - 100 AVENUE ,NW,6,53.538665,-113.520059,"(53.538665, -113.520059)",,,,1
Public Space,2014,Oliver,11808 - 100 AVENUE ,NW,6,53.539652,-113.525475,"(53.539652, -113.525475)",,,,1
General,2014,Oliver,11301 - 102 AVENUE ,NW,6,53.543016,-113.515794,"(53.543016, -113.515794)",,,,1
General,2014,Oliver,11303 - 102 AVENUE ,NW,6,53.543018,-113.516091,"(53.543018, -113.516091)",,,,1
General,2014,Oliver,11811 - 102 AVENUE ,NW,6,53.543023,-113.525345,"(53.543023, -113.525345)",,,,1
General,2014,Oliver,11918 - 102 AVENUE ,NW,6,53.543041,-113.527186,"(53.543041, -113.527186)",,,,1
General,2014,Oliver,11920 - 102 AVENUE ,NW,6,53.543041,-113.527767,"(53.543041, -113.527767)",,,,1
General,2014,Oliver,11922 - 102 AVENUE ,NW,6,53.543041,-113.527949,"(53.543041, -113.527949)",,,,1
General,2014,Oliver,11924 - 102 AVENUE ,NW,6,53.543041,-113.528131,"(53.543041, -113.528131)",,,,1
General,2014,Oliver,11926 - 102 AVENUE ,NW,6,53.543042,-113.528313,"(53.543042, -113.528313)",,,,1
General,2014,Oliver,11652 - 103 AVENUE ,NW,6,53.544624,-113.522822,"(53.544624, -113.522822)",,,,1
General,2014,Oliver,9734 - 111 STREET ,NW,6,53.534906,-113.512163,"(53.534906, -113.512163)",,,,1
Public Space,2014,Oliver,10160 - 112 STREET ,NW,6,53.542028,-113.514376,"(53.542028, -113.514376)",,,,1
General,2014,Oliver,9918 - 115 STREET ,NW,6,53.537903,-113.51948,"(53.537903, -113.51948)",,,,1
General,2014,Oliver,10167 - 118 STREET ,NW,6,53.543018,-113.524988,"(53.543018, -113.524988)",,,,1
General,2014,Oliver,10170 - 120 STREET ,NW,6,53.543016,-113.528705,"(53.543016, -113.528705)",,,,1
General,2014,Oliver,10330 - 120 STREET ,NW,6,53.546128,-113.528697,"(53.546128, -113.528697)",,,,1
Public Space,2014,Oliver,10208 - 120 STREET ,NW,6,53.527945,-113.535405,"(53.527945, -113.535405)",,,,1
Public Space,2014,Oliver,10259 - 120 STREET ,NW,6,53.527924,-113.535401,"(53.527924, -113.535401)",,,,1
General,2014,Oliver,10340 - 123 STREET ,NW,6,53.545887,-113.534168,"(53.545887, -113.534168)",,,,1
General,2014,Oliver,11207 - 99 AVENUE ,NW,6,53.537252,-113.514183,"(53.537252, -113.514183)",,,,1
General,2014,Oliver,11210 - 99 AVENUE ,NW,6,53.537274,-113.514914,"(53.537274, -113.514914)",,,,1
Public Space,2014,Oliver,12121 JASPER AVENUE ,NW,6,53.540585,-113.531701,"(53.540585, -113.531701)",,,,1
Public Space,2014,Oliver,12141 JASPER AVENUE ,NW,6,53.540919,-113.532264,"(53.540919, -113.532264)",,,,1
General,2014,Ormsby Place,6412 - 187 STREET ,NW,5,53.499286,-113.644547,"(53.499286, -113.644547)",,,,1
General,2014,Ormsby Place,6232 - 187A STREET ,NW,5,53.496279,-113.645328,"(53.496279, -113.645328)",,,,1
Public Space,2014,Ormsby Place,18345 - 62B AVENUE ,NW,5,53.496743,-113.640029,"(53.496743, -113.640029)",,,,1
General,2014,Ormsby Place,17928 - 63 AVENUE ,NW,5,53.498096,-113.632369,"(53.498096, -113.632369)",,,,1
General,2014,Ormsby Place,18328 - 67 AVENUE ,NW,5,53.501642,-113.638846,"(53.501642, -113.638846)",,,,1
General,2014,Ormsby Place,18528 - 68 AVENUE ,NW,5,53.502346,-113.641958,"(53.502346, -113.641958)",,,,1
General,2014,Ormsby Place,215 ORMSBY ROAD EAST ,NW,5,53.498687,-113.64974,"(53.498687, -113.64974)",,,,1
General,2014,Ormsby Place,328 ORMSBY ROAD EAST ,NW,5,53.502445,-113.646874,"(53.502445, -113.646874)",,,,1
General,2014,Ottewell,9350 - 52 STREET ,NW,8,53.531679,-113.419843,"(53.531679, -113.419843)",,,,1
General,2014,Ottewell,9403 - 52 STREET ,NW,8,53.532437,-113.419814,"(53.532437, -113.419814)",,,,1
General,2014,Ottewell,9624 - 52 STREET ,NW,8,53.536705,-113.420177,"(53.536705, -113.420177)",,,,1
General,2014,Ottewell,9267 - 54 STREET ,NW,8,53.52942,-113.419563,"(53.52942, -113.419563)",,,,1
General,2014,Ottewell,9043 - 56 STREET ,NW,8,53.524991,-113.421358,"(53.524991, -113.421358)",,,,1
General,2014,Ottewell,9416 - 73 STREET ,NW,8,53.530959,-113.440227,"(53.530959, -113.440227)",,,,1
General,2014,Ottewell,5806 - 90 AVENUE ,NW,8,53.524,-113.425237,"(53.524, -113.425237)",,,,1
General,2014,Ottewell,5507 - 92A AVENUE ,NW,8,53.527502,-113.422064,"(53.527502, -113.422064)",,,,1
General,2014,Ottewell,7307 - 92A AVENUE ,NW,8,53.527759,-113.440386,"(53.527759, -113.440386)",,,,1
General,2014,Ottewell,5303 - 94B AVENUE ,NW,8,53.533743,-113.420705,"(53.533743, -113.420705)",,,,1
General,2014,Ottewell,5511 - 97 AVENUE ,NW,8,53.534027,-113.494477,"(53.534027, -113.494477)",,,,1
General,2014,Ottewell,6912 - 97 AVENUE ,NW,8,53.534009,-113.494563,"(53.534009, -113.494563)",,,,1
General,2014,Ottewell,5403 - 97A AVENUE ,NW,8,53.537399,-113.421731,"(53.537399, -113.421731)",,,,1
General,2014,Ottewell,5503 - 97A AVENUE ,NW,8,53.537529,-113.422293,"(53.537529, -113.422293)",,,,1
General,2014,Overlanders,532 HORNER ROAD ,NW,4,53.585818,-113.390568,"(53.585818, -113.390568)",,,,1
General,2014,Overlanders,144 WILLIAM HUSTLER CRESCENT ,NW,4,53.578937,-113.384068,"(53.578937, -113.384068)",,,,1
General,2014,Oxford,15824 - 129 STREET ,NW,2,53.620523,-113.543996,"(53.620523, -113.543996)",,,,1
General,2014,Oxford,15903 - 129 STREET ,NW,2,53.621362,-113.54342,"(53.621362, -113.54342)",,,,1
General,2014,Oxford,16212 - 131 STREET ,NW,2,53.624084,-113.550066,"(53.624084, -113.550066)",,,,1
General,2014,Oxford,16216 - 131 STREET ,NW,2,53.62417,-113.550064,"(53.62417, -113.550064)",,,,1
General,2014,Oxford,15512 - 132 STREET ,NW,2,53.617283,-113.549057,"(53.617283, -113.549057)",,,,1
General,2014,Oxford,13048 - 158 AVENUE ,NW,2,53.620586,-113.54874,"(53.620586, -113.54874)",,,,1
General,2014,Oxford,12950 - 160A AVENUE ,NW,2,53.622471,-113.547532,"(53.622471, -113.547532)",,,,1
General,2014,Oxford,12921 - 161A AVENUE ,NW,2,53.62297,-113.546323,"(53.62297, -113.546323)",,,,1
General,2014,Parkallen,6725 - 111 STREET ,NW,10,53.503512,-113.516633,"(53.503512, -113.516633)",,,,1
General,2014,Parkallen,6702 - 112 STREET ,NW,10,53.50395,-113.520095,"(53.50395, -113.520095)",,,,1
General,2014,Parkallen,6712 - 112 STREET ,NW,10,53.504402,-113.520098,"(53.504402, -113.520098)",,,,1
Edible,2014,Parkallen,10920 - 68 AVENUE ,NW,10,53.505007,-113.513201,"(53.505007, -113.513201)",,,,1
Edible,2014,Parkdale,8708 - 116 AVENUE ,NW,7,53.567459,-113.476329,"(53.567459, -113.476329)",,,,1
General,2014,Parkdale,11328 - 88 STREET ,NW,7,53.563559,-113.476693,"(53.563559, -113.476693)",,,,1
Natural,2014,Parkdale,11214 - 88 STREET ,NW,7,53.56163,-113.476946,"(53.56163, -113.476946)",,,,1
General,2014,Parkview,9023 - 138 STREET ,NW,1,53.52402,-113.559714,"(53.52402, -113.559714)",,,,1
General,2014,Parkview,9016 - 139 STREET ,NW,1,53.523765,-113.561196,"(53.523765, -113.561196)",,,,1
Natural,2014,Parkview,9128 - 141 STREET ,NW,1,53.526589,-113.564411,"(53.526589, -113.564411)",,,,1
General,2014,Parkview,8812 - 143 STREET ,NW,1,53.521036,-113.567556,"(53.521036, -113.567556)",,,,1
General,2014,Parkview,8935 - 143 STREET ,NW,1,53.522626,-113.567265,"(53.522626, -113.567265)",,,,1
General,2014,Parkview,8944 - 143 STREET ,NW,1,53.522809,-113.567562,"(53.522809, -113.567562)",,,,1
General,2014,Parkview,9007 - 144 STREET ,NW,1,53.523344,-113.568742,"(53.523344, -113.568742)",,,,1
Natural,2014,Parkview,9039 - 145 STREET ,NW,1,53.524573,-113.570094,"(53.524573, -113.570094)",,,,1
General,2014,Parkview,8903 - 146 STREET ,NW,1,53.521304,-113.571817,"(53.521304, -113.571817)",,,,1
General,2014,Parkview,9007 - 146 STREET ,NW,1,53.523389,-113.571588,"(53.523389, -113.571588)",,,,1
General,2014,Parkview,9011 - 146 STREET ,NW,1,53.523522,-113.571564,"(53.523522, -113.571564)",,,,1
General,2014,Parkview,9208 - 146 STREET ,NW,1,53.5276,-113.572668,"(53.5276, -113.572668)",,,,1
General,2014,Parkview,9023 - 146A STREET ,NW,1,53.523725,-113.573044,"(53.523725, -113.573044)",,,,1
General,2014,Parkview,9035 - 146A STREET ,NW,1,53.523974,-113.573376,"(53.523974, -113.573376)",,,,1
General,2014,Parkview,9208 - 147 STREET ,NW,1,53.526029,-113.575139,"(53.526029, -113.575139)",,,,1
General,2014,Parkview,9220 - 147 STREET ,NW,1,53.526303,-113.574794,"(53.526303, -113.574794)",,,,1
General,2014,Parkview,9039 - 148 STREET ,NW,1,53.524688,-113.576065,"(53.524688, -113.576065)",,,,1
General,2014,Parkview,9268 - 148 STREET ,NW,1,53.527876,-113.576547,"(53.527876, -113.576547)",,,,1
Natural,2014,Parkview,9227 - 148 STREET ,NW,1,53.526819,-113.576011,"(53.526819, -113.576011)",,,,1
General,2014,Parkview,14608 - 88 AVENUE ,NW,1,53.520518,-113.572715,"(53.520518, -113.572715)",,,,1
General,2014,Parkview,14619 - 88 AVENUE ,NW,1,53.520342,-113.572925,"(53.520342, -113.572925)",,,,1
General,2014,Parkview,14603 - 89 AVENUE ,NW,1,53.524055,-113.634688,"(53.524055, -113.634688)",,,,1
General,2014,Parkview,14011 - 89A AVENUE ,NW,1,53.522232,-113.562864,"(53.522232, -113.562864)",,,,1
General,2014,Parkview,14012 - 89A AVENUE ,NW,1,53.522254,-113.562764,"(53.522254, -113.562764)",,,,1
General,2014,Parkview,14016 - 89A AVENUE ,NW,1,53.522394,-113.563911,"(53.522394, -113.563911)",,,,1
General,2014,Parkview,14608 - 89A AVENUE ,NW,1,53.522322,-113.572886,"(53.522322, -113.572886)",,,,1
General,2014,Parkview,14411 - 91 AVENUE ,NW,1,53.52472,-113.569551,"(53.52472, -113.569551)",,,,1
General,2014,Parkview,14511 - 91 AVENUE ,NW,1,53.524713,-113.571077,"(53.524713, -113.571077)",,,,1
General,2014,Parkview,14704 - 91 AVENUE ,NW,1,53.524883,-113.57496,"(53.524883, -113.57496)",,,,1
General,2014,Parkview,14724 - 91 AVENUE ,NW,1,53.524873,-113.57639,"(53.524873, -113.57639)",,,,1
General,2014,Parkview,13916 - 91A AVENUE ,NW,1,53.525797,-113.562564,"(53.525797, -113.562564)",,,,1
General,2014,Parkview,14016 - 91A AVENUE ,NW,1,53.525908,-113.563694,"(53.525908, -113.563694)",,,,1
General,2014,Parkview,14715 - 92 AVENUE ,NW,1,53.525699,-113.575791,"(53.525699, -113.575791)",,,,1
General,2014,Parkview,14364 -92A AVENUE ,NW,1,53.527355,-113.571677,"(53.527355, -113.571677)",,,,1
General,2014,Parkview,14631 - 92A AVENUE ,NW,1,53.526671,-113.573812,"(53.526671, -113.573812)",,,,1
General,2014,Parkview,14635 - 93 AVENUE ,NW,1,53.528409,-113.575286,"(53.528409, -113.575286)",,,,1
General,2014,Parkview,14639 - 93 AVENUE ,NW,1,53.528409,-113.575722,"(53.528409, -113.575722)",,,,1
General,2014,Parkview,14643 - 93 AVENUE ,NW,1,53.528409,-113.576157,"(53.528409, -113.576157)",,,,1
General,2014,Parkview,12 VALLEYVIEW CRESCENT ,NW,1,53.522254,-113.558444,"(53.522254, -113.558444)",,,,1
General,2014,Parkview,9020 VALLEYVIEW DRIVE ,NW,1,53.524393,-113.558784,"(53.524393, -113.558784)",,,,1
General,2014,Parkview,9122 VALLEYVIEW DRIVE ,NW,1,53.526489,-113.559713,"(53.526489, -113.559713)",,,,1
General,2014,Parkview,14012 VALLEYVIEW DRIVE ,NW,1,53.528161,-113.563671,"(53.528161, -113.563671)",,,,1
General,2014,Patricia Heights,16 PATRICIA CRESCENT ,NW,5,53.510218,-113.606505,"(53.510218, -113.606505)",,,,1
General,2014,Patricia Heights,27 PATRICIA CRESCENT ,NW,5,53.510259,-113.606746,"(53.510259, -113.606746)",,,,1
General,2014,Patricia Heights,15949 PATRICIA DRIVE ,NW,5,53.508631,-113.598404,"(53.508631, -113.598404)",,,,1
General,2014,Patricia Heights,15953 PATRICIA DRIVE ,NW,5,53.50885,-113.598835,"(53.50885, -113.598835)",,,,1
General,2014,Patricia Heights,16112 PATRICIA DRIVE ,NW,5,53.509525,-113.601044,"(53.509525, -113.601044)",,,,1
General,2014,Pleasantview,5231 - 104A STREET ,NW,10,53.4895,-113.49881,"(53.4895, -113.49881)",,,,1
General,2014,Pleasantview,5235 - 104A STREET ,NW,10,53.489576,-113.49881,"(53.489576, -113.49881)",,,,1
General,2014,Pleasantview,5307 - 104A STREET ,NW,10,53.490873,-113.498813,"(53.490873, -113.498813)",,,,1
General,2014,Pleasantview,5103 - 105 STREET ,NW,10,53.488529,-113.500315,"(53.488529, -113.500315)",,,,1
General,2014,Pleasantview,5303 - 105 STREET ,NW,10,53.489951,-113.500086,"(53.489951, -113.500086)",,,,1
General,2014,Pleasantview,5408 - 105A STREET ,NW,10,53.496395,-113.500837,"(53.496395, -113.500837)",,,,1
General,2014,Pleasantview,6046 - 105A STREET ,NW,10,53.497787,-113.500799,"(53.497787, -113.500799)",,,,1
General,2014,Pleasantview,5507 - 106 STREET ,NW,10,53.492536,-113.504332,"(53.492536, -113.504332)",,,,1
Natural,2014,Pleasantview,6036 - 106 STREET ,NW,10,53.496804,-113.504691,"(53.496804, -113.504691)",,,,1
General,2014,Pleasantview,5303 - 107 STREET ,NW,10,53.49051,-113.508803,"(53.49051, -113.508803)",,,,1
General,2014,Pleasantview,5607 - 107 STREET ,NW,10,53.492517,-113.50836,"(53.492517, -113.50836)",,,,1
General,2014,Pleasantview,5813 - 107 STREET ,NW,10,53.493932,-113.506664,"(53.493932, -113.506664)",,,,1
Natural,2014,Pleasantview,5204 - 107 STREET ,NW,10,53.489456,-113.508042,"(53.489456, -113.508042)",,,,1
General,2014,Pleasantview,6038 - 107A STREET ,NW,10,53.497414,-113.506466,"(53.497414, -113.506466)",,,,1
Edible,2014,Pleasantview,5504 - 108 STREET ,NW,10,53.492415,-113.510463,"(53.492415, -113.510463)",,,,1
Natural,2014,Pleasantview,5508 - 108 STREET ,NW,10,53.492415,-113.510463,"(53.492415, -113.510463)",,,,1
General,2014,Pleasantview,5424 - 109 STREET ,NW,10,53.49227,-113.512186,"(53.49227, -113.512186)",,,,1
General,2014,Pleasantview,5518 - 110 STREET ,NW,10,53.492755,-113.515343,"(53.492755, -113.515343)",,,,1
General,2014,Pleasantview,5523 - 110 STREET ,NW,10,53.49283,-113.515043,"(53.49283, -113.515043)",,,,1
General,2014,Pleasantview,10706 - 51 AVENUE ,NW,10,53.488324,-113.508037,"(53.488324, -113.508037)",,,,1
General,2014,Pleasantview,10556 - 52 AVENUE ,NW,10,53.489107,-113.503667,"(53.489107, -113.503667)",,,,1
General,2014,Pleasantview,10412 - 54 AVENUE ,NW,10,53.491337,-113.498136,"(53.491337, -113.498136)",,,,1
General,2014,Pleasantview,10808 - 54 AVENUE ,NW,10,53.49154,-113.510209,"(53.49154, -113.510209)",,,,1
General,2014,Pleasantview,10810 - 54 AVENUE ,NW,10,53.491541,-113.510482,"(53.491541, -113.510482)",,,,1
General,2014,Pleasantview,10920 - 54 AVENUE ,NW,10,53.491708,-113.513284,"(53.491708, -113.513284)",,,,1
Edible,2014,Pleasantview,10702 - 57 AVENUE ,NW,10,53.49263,-113.508413,"(53.49263, -113.508413)",,,,1
General,2014,Pleasantview,10908 - 57 AVENUE ,NW,10,53.49411,-113.513483,"(53.49411, -113.513483)",,,,1
General,2014,Pleasantview,10720 - 58 AVENUE ,NW,10,53.494138,-113.509121,"(53.494138, -113.509121)",,,,1
General,2014,Pleasantview,10719 - 59 AVENUE ,NW,10,53.494556,-113.508073,"(53.494556, -113.508073)",,,,1
General,2014,Pleasantview,10719 - 60 AVENUE ,NW,10,53.495671,-113.507697,"(53.495671, -113.507697)",,,,1
General,2014,Pleasantview,10603 - 60A AVENUE ,NW,10,53.496185,-113.504872,"(53.496185, -113.504872)",,,,1
General,2014,Potter Greens,515 PARDEE BAY ,NW,1,53.517259,-113.665388,"(53.517259, -113.665388)",,,,1
General,2014,Potter Greens,1230 POTTER GREENS DRIVE ,NW,1,53.514827,-113.668303,"(53.514827, -113.668303)",,,,1
General,2014,Potter Greens,901 PROCTOR WYND ,NW,1,53.519964,-113.678934,"(53.519964, -113.678934)",,,,1
General,2014,Prince Charles,11927 - 124 STREET ,NW,2,53.572976,-113.535618,"(53.572976, -113.535618)",,,,1
General,2014,Prince Charles,11819 - 126 STREET ,NW,2,53.570998,-113.53947,"(53.570998, -113.53947)",,,,1
General,2014,Prince Charles,11923 - 127 STREET ,NW,2,53.572652,-113.540906,"(53.572652, -113.540906)",,,,1
General,2014,Prince Charles,12419 - 127 STREET ,NW,2,53.579944,-113.541246,"(53.579944, -113.541246)",,,,1
General,2014,Prince Charles,12421 - 127 STREET ,NW,2,53.580042,-113.541257,"(53.580042, -113.541257)",,,,1
General,2014,Prince Rupert,11618 - 111A AVENUE ,NW,2,53.559917,-113.522179,"(53.559917, -113.522179)",,,,1
General,2014,Prince Rupert,11622 - 111A AVENUE ,NW,2,53.559918,-113.522688,"(53.559918, -113.522688)",,,,1
General,2014,Prince Rupert,11623 - 111A AVENUE ,NW,2,53.559896,-113.522702,"(53.559896, -113.522702)",,,,1
General,2014,Prince Rupert,11638 - 111A AVENUE ,NW,2,53.560071,-113.523932,"(53.560071, -113.523932)",,,,1
General,2014,Prince Rupert,11642 - 111A AVENUE ,NW,2,53.559922,-113.524478,"(53.559922, -113.524478)",,,,1
General,2014,Prince Rupert,11647 - 111A AVENUE ,NW,2,53.559898,-113.524326,"(53.559898, -113.524326)",,,,1
General,2014,Prince Rupert,11707 - 113 AVENUE ,NW,2,53.563064,-113.524051,"(53.563064, -113.524051)",,,,1
General,2014,Queen Alexandra,7010 - 105 STREET ,NW,8,53.507338,-113.500592,"(53.507338, -113.500592)",,,,1
General,2014,Queen Alexandra,7214 - 105A STREET ,NW,8,53.508833,-113.502661,"(53.508833, -113.502661)",,,,1
General,2014,Queen Alexandra,7305 - 105A STREET ,NW,8,53.509604,-113.502387,"(53.509604, -113.502387)",,,,1
General,2014,Queen Alexandra,7309 - 105A STREET ,NW,8,53.509656,-113.502242,"(53.509656, -113.502242)",,,,1
General,2014,Queen Alexandra,7423 - 105A STREET ,NW,8,53.511281,-113.502621,"(53.511281, -113.502621)",,,,1
Public Space,2014,Queen Alexandra,8007 - 107 STREET ,NW,8,53.516162,-113.506303,"(53.516162, -113.506303)",,,,1
General,2014,Queen Alexandra,7421 - 108 STREET ,NW,8,53.510422,-113.509347,"(53.510422, -113.509347)",,,,1
General,2014,Queen Alexandra,10515 - 71 AVENUE ,NW,8,53.507178,-113.50141,"(53.507178, -113.50141)",,,,1
General,2014,Queen Alexandra,10518 - 71 AVENUE ,NW,8,53.50738,-113.501688,"(53.50738, -113.501688)",,,,1
General,2014,Queen Alexandra,10529 - 71 AVENUE ,NW,8,53.507361,-113.502199,"(53.507361, -113.502199)",,,,1
General,2014,Queen Alexandra,10535 - 71 AVENUE ,NW,8,53.507188,-113.502397,"(53.507188, -113.502397)",,,,1
General,2014,Queen Alexandra,10728 - 71 AVENUE ,NW,8,53.507549,-113.508005,"(53.507549, -113.508005)",,,,1
